"label","abbpop","Year","date","sex","svl","tot","mass","headlength","headwidth","GreenResolved","reg","reglength","blackness","BlueResolved","relhl"
"SO11","SO",2014,2014-04-20,"F",63,128,4.71,13.5,6.1,1,1,54,0.01,1.63,0.214285714285714
"SO12","SO",2014,2014-04-20,"M",61,163,5.39,15.1,7.3,2,1,37,0.37,4.36,0.247540983606557
"SO13","SO",2014,2014-04-20,"M",57,153,5.58,15.5,7.2,1,1,84,0.13,10.58,0.271929824561404
"SO14","SO",2014,2014-04-20,"F",61,145,4.69,12.6,6.2,1,1,50,0.13,0,0.20655737704918
"SO15","SO",2014,2014-04-20,"M",62,164,6.1,15.3,7.5,3,1,0,0.56,4.52,0.246774193548387
"SO16","SO",2014,2014-04-20,"M",52,151,4.1,13.7,6.5,2,1,59,0.14,6.69,0.263461538461538
"SO17","SO",2014,2014-04-20,"F",61,150,6.09,13,6.6,1,1,52,0.03,1.66,0.213114754098361
"SO18","SO",2014,2014-04-20,"M",62,119,5.5,16.4,7.1,2,1,45,0.4,9.51,0.264516129032258
"SO19","SO",2014,2014-04-20,"M",68,188,7.8,16.4,8.3,2,1,72,0.4,17.78,0.241176470588235
"SO20","SO",2014,2014-04-20,"M",63,191,6.24,15.8,7.2,3,0,NA,0.43,10.19,0.250793650793651
"SO21","SO",2014,2014-04-20,"F",58,152,4.78,12.5,6,1,1,58,0.05,2.12,0.21551724137931
"SO22","SO",2014,2014-04-20,"F",59,138,3.58,12.3,5.7,1,0,NA,0.08,0.86,0.208474576271186
"SO23","SO",2014,2014-04-20,"M",66,158,7.02,17.1,7.5,2,1,83,0.53,12.53,0.259090909090909
"SO24","SO",2014,2014-04-20,"M",65,186,6.85,16.2,8.4,2,1,70,0.43,17.64,0.249230769230769
"SO25","SO",2014,2014-04-20,"F",64,173,5.81,13,6.5,1,1,72,0.33,2.07,0.203125
"SO26","SO",2014,2014-04-20,"F",67,130,3.82,11.7,5.8,1,1,56,0.08,0.57,0.174626865671642
"SR01","SR",2014,2014-04-19,"F",57,138,3.77,12.3,5.9,1,1,72,0.06,0.678,0.215789473684211
"SR02","SR",2014,2014-04-19,"M",60,165,5.3,15,7.5,1,1,69,0.03,3.451,0.25
"SR03","SR",2014,2014-04-19,"M",52,125,3.41,12.8,6.5,1,1,68,0.02,0,0.246153846153846
"SR05","SR",2014,2014-04-19,"M",51,151,3.7,13.2,6.6,1,0,NA,0.07,6.407,0.258823529411765
"SR06","SR",2014,2014-04-19,"F",56,160,4.15,12.3,6,1,0,NA,0,0,0.219642857142857
"SR07","SR",2014,2014-04-19,"M",56,173,4.7,13.6,6.4,2,0,NA,0.06,5.362,0.242857142857143
"SR08","SR",2014,2014-04-19,"M",58,170,4.75,14.4,7.2,2,1,31,0.17,10.293,0.248275862068966
"SR09","SR",2014,2014-04-19,"M",60,168,5.4,15.7,7.1,2,1,85,0.31,11.747,0.261666666666667
"SR11","SR",2014,2014-04-19,"M",63,145,6.18,15.7,7.7,2,1,73,0.06,10.423,0.249206349206349
"SR13","SR",2014,2014-04-19,"M",56,170,4.84,14.3,7.2,2,0,NA,0.21,8.261,0.255357142857143
"SR14","SR",2014,2014-04-19,"M",60,183,6.64,16,8,1,0,NA,0.3,7.783,0.266666666666667
"SR15","SR",2014,2014-04-19,"M",63,123,6.15,NA,NA,1,1,0,0.09,6.244,NA
"SR16","SR",2014,2014-04-19,"F",55,156,3.41,11.7,5.5,1,0,NA,0,2.077,0.212727272727273
"SR17","SR",2014,2014-04-19,"F",59,165,4.77,12.3,6,1,1,28,0.05,0,0.208474576271186
"SR18","SR",2014,2014-04-19,"F",54,149,3.46,11.2,5.4,1,0,NA,0.01,2.437,0.207407407407407
"SR19","SR",2014,2014-04-19,"M",63,163,6.61,15.5,7.9,4,1,61,0.23,16.465,0.246031746031746
"SR20","SR",2014,2014-04-19,"M",61,166,5.48,15,6.9,2,1,86,0,14.354,0.245901639344262
"SR21","SR",2014,2014-04-19,"F",60,145,4.58,13,6.8,1,1,76,0.04,2.635,0.216666666666667
"SR22","SR",2014,2014-04-19,"F",55,160,4.09,12.2,6.6,1,0,NA,0.04,0,0.221818181818182
"SR23","SR",2014,2014-04-19,"M",65,173,6.05,16.6,8.5,1,1,94,0.18,5.16,0.255384615384615
"SR24","SR",2014,2014-04-19,"M",58,127,4.82,14.8,7.8,1,1,60,0.16,11.397,0.255172413793103
"SR25","SR",2014,2014-04-19,"M",50,140,3.01,12.2,6.2,1,1,0,0.06,2.942,0.244
"SR26","SR",2014,2014-04-19,"F",52,127,3.26,11.2,5.6,1,1,25,0,0,0.215384615384615
"SR27","SR",2014,2014-04-19,"M",52,154,5.6,14.9,7.8,3,1,78,0.21,11.396,0.286538461538462
"SR28","SR",2014,2014-04-19,"F",62,155,5.05,12.4,6.5,1,1,69,0.06,0,0.2
"SS01","SS",2014,2014-04-10,"M",64,202,6.52,16,8,3,0,NA,0.3,15.757,0.25
"SS02","SS",2014,2014-04-10,"M",67,212,7.32,15.7,8.2,8,0,NA,0.43,16.915,0.234328358208955
"SS03","SS",2014,2014-04-10,"F",62,185,5.16,13.3,6.5,4,0,NA,0.23,8.138,0.214516129032258
"SS04","SS",2014,2014-04-10,"F",65,125,6.06,13,6.6,2,1,53,0.15,3.238,0.2
"SS05","SS",2014,2014-04-10,"M",63,203,6.66,15.1,7.7,5,0,NA,0.15,18.145,0.23968253968254
"SS06","SS",2014,2014-04-10,"F",53,92,2.73,11.7,6,1,1,28,0.06,3.477,0.220754716981132
"SS07","SS",2014,2014-04-10,"M",63,185,6.87,15.5,8.2,6,1,70,0.29,14.445,0.246031746031746
"SS08","SS",2014,2014-04-10,"M",65,213,7.5,16.2,7.6,4,0,NA,0.29,11.183,0.249230769230769
"SS09","SS",2014,2014-04-10,"F",68,73,5.68,13.3,6.7,5,1,0,0.08,3.022,0.195588235294118
"SS10","SS",2014,2014-04-10,"F",62,73,5.26,13.1,7.2,6,1,5,0.23,0,0.211290322580645
"SS11","SS",2014,2014-04-10,"M",70,156,7.88,17.4,8.6,10,1,58,0.53,14.521,0.248571428571429
"SS12","SS",2014,2014-04-10,"F",65,158,6.75,13.4,7.2,3,1,78,0.38,2.939,0.206153846153846
"SS13","SS",2014,2014-04-10,"F",66,164,6.46,13.4,6.5,7,1,70,0.24,1.304,0.203030303030303
"SS14","SS",2014,2014-04-10,"M",63,190,7.21,15.8,7.9,7,1,64,0.38,21.277,0.250793650793651
"SS15","SS",2014,2014-04-10,"M",62,163,5.73,14.8,7.6,3,1,89,0.14,14.273,0.238709677419355
"SS16","SS",2014,2014-04-10,"M",65,175,6.86,15.9,7.7,5,1,86,0.43,27.323,0.244615384615385
"SS17","SS",2014,2014-04-10,"F",63,175,5.84,13.4,6.5,9,1,78,0.32,7.495,0.212698412698413
"SS18","SS",2014,2014-04-10,"M",62,158,5.85,15.6,8,10,1,84,0.35,13.123,0.251612903225806
"SS19","SS",2014,2014-04-10,"F",62,155,5.54,12.6,6.3,1,1,68,0.04,2.026,0.203225806451613
"SS20","SS",2014,2014-04-10,"M",63,160,6.28,15.6,8.1,9,1,86,0.37,16.7332,0.247619047619048
"SS21","SS",2014,2014-04-10,"F",57,147,4.49,12.1,6.1,1,1,61,0.07,0,0.212280701754386
"SS22","SS",2014,2014-04-10,"M",59,182,5.89,14.8,7.3,3,0,NA,0.36,16.978,0.250847457627119
"SS23","SS",2014,2014-04-10,"F",55,189,6.17,13.6,7,5,0,NA,0.1,4.521,0.247272727272727
"SS24","SS",2014,2014-04-10,"M",61,192,6.68,15.4,8,8,0,NA,0.36,13.398,0.252459016393443
"SS25","SS",2014,2014-04-10,"M",58,109,4.52,14.2,7.1,1,1,41,0.06,6.331,0.244827586206897
"SS26","SS",2014,2014-04-10,"F",68,153,7.28,13.4,7.5,3,1,60,0.14,5.325,0.197058823529412
"SS27","SS",2014,2014-04-10,"M",69,173,8.23,17.1,8.4,7,1,86,0.62,11.987,0.247826086956522
"SS28","SS",2014,2014-04-10,"M",63,174,6.66,15.4,7.3,10,1,58,0.5,13.209,0.244444444444444
"SS29","SS",2014,2014-04-10,"M",65,206,7.43,16.1,8,9,1,89,0.5,16.298,0.247692307692308
"SS30","SS",2014,2014-04-10,"M",61,75,5.29,15.8,8,8,1,0,0.41,22.182,0.259016393442623
"SS31","SS",2014,2014-04-10,"F",62,169,6.46,13.1,6.7,7,1,52,0.19,2.444,0.211290322580645
"SS32","SS",2014,2014-04-10,"M",58,148,4.56,13.6,6.4,5,1,51,0.28,10.889,0.23448275862069
"SS33","SS",2014,2014-04-10,"F",67,181,6.68,13.7,6.9,9,1,65,0.45,7.132,0.204477611940299
"SST01","SST",2017,2017-04-07,"M",64,176,7.16,16.81,7.68,5,1,97,0.4663,13.531,0.26265625
"SST02","SST",2017,2017-04-07,"M",60,150,5.12,15.68,7.63,3,1,75,0.3194,7.435,0.261333333333333
"SST04","SST",2017,2017-04-07,"M",59,185,5.37,16.32,7.31,8,1,3,0.3944,10.418,0.276610169491525
"SST05","SST",2017,2017-04-07,"M",58,197,5.23,15.47,7.3,7,1,55,0.3422,11.204,0.266724137931034
"SST06","SST",2017,2017-04-07,"M",63,162,5.93,16.5,7.75,6,1,91,0.5106,13.708,0.261904761904762
"SST07","SST",2017,2017-04-07,"F",57,144,3.05,12.6,5.99,1,1,72,0.2784,7.781,0.221052631578947
"SST08","SST",2017,2017-04-07,"M",65,212,7,16.82,8.2,4,0,NA,0.438,11.292,0.258769230769231
"SST09","SST",2017,2017-04-07,"M",66,181,6.2,16.62,8,8,1,84,0.5625,0,0.251818181818182
"SST10","SST",2017,2017-04-07,"F",57,175,4.38,12.79,6.17,1,0,NA,0.0296,0,0.224385964912281
"SST11","SST",2017,2017-04-07,"M",52,168,3.81,12.85,6.4,2,0,NA,0.2026,6.698,0.247115384615385
"SST12","SST",2017,2017-04-07,"F",52,78,2.9,11.78,5.45,2,1,13,0.0155,4.031,0.226538461538462
"SST13","SST",2017,2017-04-07,"M",68,168,6.75,17.73,7.79,4,1,94,0.4069,15.397,0.260735294117647
"SST14","SST",2017,2017-04-07,"M",62,198,6.82,16.41,8.17,5,1,71,0.4082,9.784,0.264677419354839
"SST15","SST",2017,2017-04-07,"M",61,203,5.81,15.56,7.38,3,0,NA,0.2371,6.212,0.255081967213115
"SST16","SST",2017,2017-04-07,"F",51,146,3.28,11.23,5.32,2,0,NA,0.0022,3.747,0.220196078431373
"SST17","SST",2017,2017-04-07,"M",62,215,6.17,15.95,8.03,2,1,52,0.238,12.27,0.257258064516129
"SST18","SST",2017,2017-04-07,"F",55,116,4.04,12.54,6.06,1,1,35,0.2192,6.015,0.228
"SST19","SST",2017,2017-04-07,"M",65,120,7.63,16.9,7.71,3,1,0,0.4591,15.545,0.26
"SST20","SST",2017,2017-04-07,"F",52,159,3.5,12.18,5.84,2,1,40,0.0117,0,0.234230769230769
"SST21","SST",2017,2017-04-07,"M",60,203,5.97,15.73,7.94,2,0,NA,0.1095,12.382,0.262166666666667
"SST22","SST",2017,2017-04-07,"M",67,192,6.33,16.95,8.58,3,1,93,0.2775,7.349,0.252985074626866
"SST23","SST",2017,2017-04-07,"F",50,150,3.02,11.34,5.65,1,0,NA,0.0105,0,0.2268
"SST24","SST",2017,2017-04-07,"M",65,198,6.38,16.8,7.35,5,1,54,0.3625,19.434,0.258461538461538
"ST01","ST",2013,2013-03-27,"M",63,209,7.58,17.62,8.13,7,1,91,0.52,16.52,0.27968253968254
"ST02","ST",2013,2013-03-27,"M",55,150,3.85,13.06,5.98,8,1,53,0.08,7.01,0.237454545454545
"ST03","ST",2013,2013-03-27,"F",63,177,5.55,13.31,6.65,8,0,NA,0.24,0.59,0.211269841269841
"ST04","ST",2013,2013-03-27,"F",63,161,6.32,13.88,7.07,7,1,85,0.55,5.93,0.22031746031746
"ST05","ST",2013,2013-03-27,"F",54,170,3.23,12.56,5.81,9,0,NA,0.05,1.23,0.232592592592593
"ST06","ST",2013,2013-03-27,"M",59,90,4.66,15.08,7.98,8,1,23,0.72,6.08,0.255593220338983
"ST07","ST",2013,2013-03-27,"F",58,135,4.43,12.83,6.11,7,1,58,0.27,2.1,0.221206896551724
"ST08","ST",2013,2013-03-27,"F",61,150,6.38,13.46,6.75,9,1,70,0.39,8.86,0.220655737704918
"ST09","ST",2013,2013-03-27,"M",58,100,3.96,15.44,7.46,10,1,35,0.55,6.94,0.266206896551724
"ST11","ST",2013,2013-03-27,"M",60,160,4.31,13.47,6.44,8,1,78,0.2,7.19,0.2245
"ST12","ST",2013,2013-03-27,"F",55,161,3.66,12.25,6.4,9,0,NA,0.15,3.25,0.222727272727273
"ST13","ST",2013,2013-03-27,"F",52,160,5.31,13.19,6.58,9,1,70,0.49,6.3,0.253653846153846
"ST14","ST",2013,2013-03-27,"M",58,182,5.24,14.66,7.61,8,0,NA,0.33,2.17,0.252758620689655
"ST15","ST",2013,2013-03-27,"F",58,149,4.69,12.9,6.73,10,1,78,0.53,6.01,0.222413793103448
"ST16","ST",2013,2013-03-27,"F",54,161,4.26,12.28,5.91,7,0,NA,0.43,1.77,0.227407407407407
"ST17","ST",2013,2013-03-27,"F",63,155,5.56,13.48,7.11,9,1,83,0.56,3.74,0.213968253968254
"ST18","ST",2013,2013-03-27,"M",66,195,6.4,16.6,8.49,8,1,79,0.74,16.52,0.251515151515152
"ST19","ST",2013,2013-03-27,"F",65,148,5.94,13.75,6.66,8,1,75,0.51,5.44,0.211538461538462
"ST20","ST",2013,2013-03-27,"F",68,169,6.51,14.2,6.94,9,1,77,0.77,4.51,0.208823529411765
"ST21","ST",2013,2013-03-27,"M",64,168,6.6,17.04,8.47,9,1,92,0.73,4.65,0.26625
"ST22","ST",2013,2013-03-27,"F",51,161,3.09,11.4,5.63,5,0,NA,0.05,2.88,0.223529411764706
"ST23","ST",2013,2013-03-27,"M",68,185,7.78,17.34,8.53,9,1,100,0.7,16.553,0.255
"ST24","ST",2013,2013-03-27,"F",55,133,4.12,12.25,6.06,8,1,68,0.53,0,0.222727272727273
"ST25","ST",2013,2013-03-27,"M",67,184,8.5,17.82,8.68,8,1,94,0.67,19.36,0.265970149253731
"ST26","ST",2013,2013-03-27,"M",54,164,3.9,13.71,6.68,10,0,NA,0.24,3.72,0.253888888888889
"ST27","ST",2015,2015-04-02,"F",63,149,5.91,13.8,6.9,10,NA,36,NA,NA,0.219047619047619
"ST28","ST",2015,2015-04-02,"M",70,208,8.82,18.3,9,9,1,90,NA,NA,0.261428571428571
"ST29","ST",2015,2015-04-02,"F",58,155,3.52,13.3,5.9,4,1,53,NA,NA,0.229310344827586
"ST30","ST",2015,2015-04-02,"F",65,157,5.74,13.8,6.3,8,1,67,NA,NA,0.212307692307692
"ST31","ST",2015,2015-04-02,"M",68,210,7.86,17.2,8.6,10,0,NA,0.543289490486528,25.07,0.252941176470588
"ST32","ST",2015,2015-04-02,"M",54,164,3.84,14.1,6.8,5,0,NA,0.294068620641756,2.15,0.261111111111111
"ST33","ST",2015,2015-04-02,"M",67,220,8.34,17.3,8.3,10,0,NA,0.608329433785681,16.11,0.258208955223881
"ST34","ST",2015,2015-04-02,"M",67,210,8.38,17.4,8,9,1,81,0.601051840721262,14.23,0.259701492537313
"ST35","ST",2015,2015-04-02,"M",73,176,10.8,18.4,9.1,10,1,93,0.569901949983475,15.52,0.252054794520548
"ST36","ST",2015,2015-04-02,"F",58,180,4.25,13.1,6.1,4,0,NA,0.0873250944745174,2.26,0.225862068965517
"ST37","ST",2015,2015-04-02,"M",69,179,7.4,16.9,8.2,10,1,89,0.70425425703034,10.69,0.244927536231884
"ST38","ST",2015,2015-04-02,"M",67,178,7.22,17.5,8,10,1,98,0.579936233204281,30.99,0.261194029850746
"STM01","STM",2017,2017-04-27,"F",51,157,3.61,11.87,5.07,1,0,NA,0.01,0.939,0.232745098039216
"STM02","STM",2017,2017-04-27,"M",54,147,3.56,13.12,5.56,3,1,56,0.0979481942252344,1.318,0.242962962962963
"STM03","STM",2017,2017-04-27,"M",63,156,6.04,15.85,7.53,8,1,84,0.277945619335347,12.161,0.251587301587302
"STM04","STM",2017,2017-04-27,"M",63,201,6.92,17.06,7.84,9,0,NA,0.466006261389655,17.399,0.270793650793651
"STM05","STM",2017,2017-04-27,"F",58,168,3.48,12.14,5.62,1,0,NA,0.02,2.854,0.209310344827586
"STM06","STM",2017,2017-04-27,"M",56,170,4.33,13.98,6.17,8,1,27,0.147957516339869,9.4,0.249642857142857
"STM07","STM",2017,2017-04-27,"M",57,179,4.46,14.31,6.66,6,1,86,0.265952184666117,5.924,0.251052631578947
"STM08","STM",2017,2017-04-27,"M",56,162,4.47,14.27,6.51,9,1,57,0.286365709074327,6.142,0.254821428571429
"STM09","STM",2017,2017-04-27,NA,59,163,3.8,12.5,5.98,9,1,36,0.32659978308026,1.153,0.211864406779661
"STM10","STM",2017,2017-04-27,"M",59,167,4.84,14.39,6.51,6,1,1,NA,9.916,0.243898305084746
"STM11","STM",2017,2017-04-27,"M",67,157,6.23,15.97,6.53,9,1,83,0.331972789115646,21.68,0.238358208955224
"STM12","STM",2017,2017-04-27,"M",59,187,NA,14.04,7.1,5,0,NA,0.286987130128699,10.781,0.237966101694915
"STM13","STM",2017,2017-04-27,"M",57,99,4.14,13.62,7.24,7,1,32,0.116788321167883,10.228,0.238947368421053
"STM14","STM",2017,2017-04-27,"F",58,74,3.72,12.4,6.26,7,1,4,0.194933489827856,4.017,0.213793103448276
"STM15","STM",2017,2017-04-27,"F",58,161,3.78,12.34,6.02,2,1,25,0.115716618710631,4.263,0.212758620689655
"STM16","STM",2017,2017-04-27,"F",61,80,4.56,13.69,5.62,9,1,0,0.427297725189568,0.67,0.224426229508197
"STM17","STM",2017,2017-04-27,"F",57,162,4.06,12.32,5.82,2,0,NA,NA,3.444,0.216140350877193
"STM19","STM",2017,2017-04-27,"M",60,165,4.21,13.77,6.39,4,1,34,0.151124610080447,2.956,0.2295
"STM20","STM",2017,2017-04-27,"M",65,185,6.64,16.23,7.21,9,1,67,0.345112681690892,16.056,0.249692307692308
"STM21","STM",2018,2018-04-21,"F",52,165,3.35,13.49,7.05,4,0,NA,0.104191823356909,9.173,0.259423076923077
"STM22","STM",2018,2018-04-21,"F",63,161,5.35,14.27,7.76,7,1,55,0.187975646879756,0.565,0.226507936507936
"STM23","STM",2018,2018-04-21,"M",63,202,7.35,16.19,8.21,9,1,21,0.229141157949974,8.262,0.256984126984127
"STM24","STM",2018,2018-04-21,"M",63,189,5.7,16.18,7.84,9,1,55,0.271138211382114,7.231,0.256825396825397
"STM25","STM",2018,2018-04-21,"M",65,178,6.12,16.3,8.38,5,1,82,0.32247161799116,4.65,0.250769230769231
"STM26","STM",2018,2018-04-21,"M",68,153,4.77,15.31,7.55,8,1,75,0.258054226475279,NA,0.225147058823529
"STO01","STO",2018,2018-04-24,"F",60,143,5.03,13.38,6.75,2,1,76,0,0,0.223
"STO02","STO",2018,2018-04-24,"F",63,185,6,13.84,6.57,2,0,NA,0.335726846424385,3.978,0.21968253968254
"STO03","STO",2018,2018-04-24,"F",57,118,4.62,13.68,6.75,4,1,47,0.0660656430483167,5.461,0.24
"STO04","STO",2018,2018-04-24,"F",65,164,6.72,14.45,7.42,1,1,69,0.0320461249664789,0,0.222307692307692
"STO05","STO",2018,2018-04-24,"M",64,167,5.9,16.04,8.43,2,1,66,0.433132466434084,14.882,0.250625
"STO06","STO",2018,2018-04-24,"M",64,160,6.95,16.57,7.94,1,1,77,0.493172820554254,3.909,0.25890625
"STO07","STO",2018,2018-04-24,"F",60,91,4.97,12.73,6.98,5,1,0,0.331516682174664,6.325,0.212166666666667
"STO08","STO",2018,2018-04-24,"M",67,182,7.88,17.7,8.39,3,1,92,0.439006865719304,13.623,0.264179104477612
"STO09","STO",2018,2018-04-24,"M",63,191,6.28,16,7.67,5,0,NA,0.291111111111111,7.302,0.253968253968254
"STO10","STO",2018,2018-04-24,"M",69,174,7.49,17.52,9.5,6,1,92,0.536576989124213,25.804,0.253913043478261
"STO11","STO",2018,2018-04-24,"M",63,181,5.9,16.61,8.31,7,1,68,0.218294460641399,22.617,0.263650793650794
"STO12","STO",2018,2018-04-24,"M",63,172,5.81,15.56,7.33,6,1,81,0.442389210019268,18.244,0.246984126984127
"STO13","STO",2018,2018-04-24,"M",62,160,5.62,16.49,8.32,5,1,73,0.363623516110797,5.402,0.265967741935484
"STO14","STO",2018,2018-04-24,"F",70,201,8.37,14.99,7.16,5,0,NA,0.475302419354839,0,0.214142857142857
"STO15","STO",2018,2018-04-24,"F",64,148,5.47,14.67,6.65,2,1,53,0.0404483993990523,16.521,0.22921875
"STO16","STO",2018,2018-04-24,"F",67,138,6.61,15.62,6.53,7,1,64,0.596078431372549,0,0.233134328358209
"STO17","STO",2018,2018-04-24,"M",64,184,5.45,15.27,7.17,6,0,NA,0.22753475754493,27.542,0.23859375
"STO18","STO",2018,2018-04-24,"M",68,199,8.32,17.65,9.03,5,1,58,0.238086215063951,5.331,0.259558823529412
"STO19","STO",2018,2018-04-24,"F",63,180,5.46,12.73,7.12,2,0,NA,0.089700531766023,8.968,0.202063492063492
"STO20","STO",2018,2018-04-24,"M",53,159,3.87,13.78,6.85,7,0,NA,0.323508267433501,15.148,0.26
"STO21","STO",2018,2018-04-24,"F",69,90,6.37,14.81,7.77,4,1,5,0.347907208159711,0,0.21463768115942
"STO22","STO",2018,2018-04-24,"F",63,192,5.33,14.6,6.89,1,0,NA,0.01,0,0.231746031746032
"STO23","STO",2018,2018-04-24,"F",63,139,5.53,13.8,7.31,1,1,65,0,0,0.219047619047619
"STO24","STO",2018,2018-04-24,"F",63,174,6.5,14.08,7.5,1,0,NA,0.148562492481655,16.568,0.223492063492063
"STO25","STO",2018,2018-04-24,"F",63,172,5.4,12.97,7.04,1,0,NA,0.0172392562492304,9.649,0.205873015873016
"STO26","STO",2018,2018-04-24,"M",68,81,6.01,17.18,8.46,6,1,3,0.213591453128765,NA,0.252647058823529
"STO27","STO",2018,2018-04-24,"M",62,151,4.79,15.73,7.27,1,1,53,0.05,NA,0.253709677419355
"SU01","SU",2017,2017-04-14,"M",62,191,6.65,16.38,8.22,8,1,60,0.1057,7.056,0.264193548387097
"SU02","SU",2017,2017-04-14,"M",61,200,6.9,16.34,7.81,8,1,63,0.353,9.047,0.267868852459016
"SU03","SU",2017,2017-04-14,"F",62,150,4.32,13.95,6.73,2,1,74,0.2791,6.566,0.225
"SU04","SU",2017,2017-04-14,"F",58,157,5.52,13.07,6.54,6,1,44,0.3443,3.024,0.225344827586207
"SU05","SU",2017,2017-04-14,"F",58,167,4.09,12.25,6.19,5,1,33,0.1202,0,0.211206896551724
"SU06","SU",2017,2017-04-14,"F",58,168,5.23,13.1,6.66,6,1,15,0.0852,2.125,0.225862068965517
"SU07","SU",2017,2017-04-14,"M",65,113,7.27,16.51,7.62,8,1,31,0.2674,11.187,0.254
"SU08","SU",2017,2017-04-14,"F",55,149,4.28,12.36,6.04,6,1,30,0.1776,7,0.224727272727273
"SU09","SU",2017,2017-04-14,"M",62,166,6.57,15.81,7.7,2,1,69,0.5466,16.656,0.255
"SU10","SU",2017,2017-04-14,"M",50,128,3.31,13,6.59,4,1,72,0.1412,13.388,0.26
"SU12","SU",2017,2017-04-14,"M",58,152,5.06,15.33,7.23,3,1,70,0.1425,7.043,0.264310344827586
"SU13","SU",2017,2017-04-14,"M",61,186,6.2,15.84,7.69,4,0,NA,0.4206,13.369,0.259672131147541
"SU14","SU",2017,2017-04-14,"F",62,155,5.73,13.86,7.78,4,1,70,0.3203,4.556,0.223548387096774
"SU15","SU",2017,2017-04-14,"M",64,158,7.67,16.75,8.01,8,1,26,0.4877,21.968,0.26171875
"SU16","SU",2017,2017-04-14,"M",61,155,6.71,15.83,8.1,7,1,24,0.2032,7.5,0.259508196721311
"SU17","SU",2017,2017-04-14,"F",61,70,4.32,13,6.36,4,1,0,0.0893,0,0.213114754098361
"SU18","SU",2017,2017-04-14,"F",69,167,4.71,12.54,5.86,2,0,NA,0.035,0,0.181739130434783
"SU19","SU",2017,2017-04-14,"F",58,145,4.35,12.26,6.02,2,1,64,0.0412,0,0.211379310344828
"SU20","SU",2017,2017-04-14,"F",65,162,7.06,13.81,6.95,8,1,52,0.1621,5.596,0.212461538461538
"SU21","SU",2017,2017-04-14,"F",60,175,4.75,12.91,6,1,0,NA,0.1388,0,0.215166666666667
"SU22","SU",2017,2017-04-14,"M",66,134,6.3,16.92,7.72,7,1,56,0.3894,15.295,0.256363636363636
"SU23","SU",2017,2017-04-14,"M",66,90,6.45,16.4,8.43,1,1,0,0.2855,7.064,0.248484848484848
"SU24","SU",2017,2017-04-14,"F",63,178,5.7,13.17,6.47,3,0,NA,0.0848,5.351,0.209047619047619
"SU25","SU",2017,2017-04-14,"M",56,172,4.42,14.24,7.32,7,0,NA,0.1912,13.668,0.254285714285714
"SU26","SU",2017,2017-04-14,"M",62,198,5.93,16.33,7.91,4,0,NA,0.51143854207057,9.751,0.263387096774194
"SX01","SX",2015,2015-04-15,"F",57,82,3.55,12.8,6.4,2,1,0,0.07,2.967,0.224561403508772
"SX02","SX",2015,2015-04-15,"M",67,138,7.11,16.8,8,6,1,2,0.52,7.935,0.250746268656716
"SX03","SX",2015,2015-04-15,"F",58,175,4.57,12.3,5.9,2,0,NA,0.04,0.795,0.212068965517241
"SX04","SX",2015,2015-04-15,"M",59,185,5.3,14.8,7.3,8,0,NA,0.24,4.196,0.250847457627119
"SX05","SX",2015,2015-04-15,"M",61,166,5.35,15.6,7.5,7,1,67,0.48,7.419,0.255737704918033
"SX06","SX",2015,2015-04-15,"M",61,106,5.59,15.1,7,7,1,4,0.49,3.904,0.247540983606557
"SX07","SX",2015,2015-04-15,"F",62,135,4.48,13.2,6.3,2,1,66,0.1,0,0.212903225806452
"SX08","SX",2015,2015-04-15,"M",71,161,7.72,16.9,8.2,8,1,75,0.66,11.98,0.238028169014084
"SX09","SX",2015,2015-04-15,"F",57,121,3.52,16,5.8,6,1,48,0.03,4.501,0.280701754385965
"SX10","SX",2015,2015-04-15,"M",67,218,7.85,17.2,8,9,0,NA,0.68,9.502,0.256716417910448
"SX11","SX",2015,2015-04-15,"F",60,146,5.18,12.9,6.2,1,1,14,0.05,0,0.215
"SX12","SX",2015,2015-04-15,"F",59,90,4.64,12.4,6,3,1,23,0.07,0,0.210169491525424
"SX13","SX",2015,2015-04-15,"F",60,144,4.9,13,6.3,1,1,60,0.17,0.487,0.216666666666667
"SX14","SX",2015,2015-04-15,"F",62,152,5.09,12.4,6,5,1,73,0.31,2.923,0.2
"SX15","SX",2015,2015-04-15,"F",59,177,4.78,12.6,6.1,5,0,NA,0.07,0.912,0.213559322033898
"SX16","SX",2015,2015-04-15,"M",60,190,5.96,15.6,7.8,7,0,NA,0.56,10.47,0.26
"SX17","SX",2015,2015-04-15,"M",64,175,6.41,16.2,7.8,9,1,80,0.69,11.955,0.253125
"SX18","SX",2015,2015-04-15,"F",66,156,6.46,14,6.9,5,1,70,0.23,1.479,0.212121212121212
"SX19","SX",2015,2015-04-15,"F",61,141,4.57,13.8,6.2,4,1,57,0.1,3.697,0.226229508196721
"SX20","SX",2015,2015-04-15,"F",59,132,4.2,12.5,5.8,2,1,26,0.13,3.052,0.211864406779661
"SX21","SX",2015,2015-04-15,"F",60,169,5.3,12.9,6.4,2,0,NA,0.1,4.399,0.215
"SX22","SX",2015,2015-04-15,"F",61,175,5.69,12.8,6.2,4,1,53,0.12,0.813,0.20983606557377
"SX23","SX",2015,2015-04-15,"F",59,158,4.68,13.1,6,5,1,50,NA,4.818,0.222033898305085
"SX24","SX",2015,2015-04-15,"F",60,151,5.23,12.9,6.1,2,1,58,0.12,0,0.215
